long,lat,order,hole,piece,id,group,oid_,name,folderpath,symbolid,altmode,base,clamped,extruded,snippet,popupinfo,shape_leng,shape_area,label,cartodb_id,created_at,updated_at,white_prop_1970,black_prop_1970,white_prop_1980,black_prop_1980,white_prop_1990,black_prop_1990,white_prop_2000,black_prop_2000,white_prop_2010,black_prop_2010
-78.90837942399997,35.98223188200006,18,FALSE,1,6,6.1,0,A5,Durham.kml/Durham/Area A,0,0,0,-1,0,NA,NA,0.04008691004,9.280293e-5,A,5,2015-08-07,2015-08-07,0.876871615391625,0.11988418520962128,0.8275862068965517,0.034482758620689655,0.6578947368421053,0.3300751879699248,0.5889978976874563,0.3731604765241766,0.6060070671378092,0.3360424028268551
-78.90856936299996,35.97984239300007,19,FALSE,1,6,6.1,0,A5,Durham.kml/Durham/Area A,0,0,0,-1,0,NA,NA,0.04008691004,9.280293e-5,A,5,2015-08-07,2015-08-07,0.876871615391625,0.11988418520962128,0.8275862068965517,0.034482758620689655,0.6578947368421053,0.3300751879699248,0.5889978976874563,0.3731604765241766,0.6060070671378092,0.3360424028268551
-78.90877859199998,35.979348522000066,20,FALSE,1,6,6.1,0,A5,Durham.kml/Durham/Area A,0,0,0,-1,0,NA,NA,0.04008691004,9.280293e-5,A,5,2015-08-07,2015-08-07,0.876871615391625,0.11988418520962128,0.8275862068965517,0.034482758620689655,0.6578947368421053,0.3300751879699248,0.5889978976874563,0.3731604765241766,0.6060070671378092,0.3360424028268551
-78.91269533899998,35.97466546000004,21,FALSE,1,6,6.1,0,A5,Durham.kml/Durham/Area A,0,0,0,-1,0,NA,NA,0.04008691004,9.280293e-5,A,5,2015-08-07,2015-08-07,0.876871615391625,0.11988418520962128,0.8275862068965517,0.034482758620689655,0.6578947368421053,0.3300751879699248,0.5889978976874563,0.3731604765241766,0.6060070671378092,0.3360424028268551
-78.92045607899996,35.97734874300005,22,FALSE,1,6,6.1,0,A5,Durham.kml/Durham/Area A,0,0,0,-1,0,NA,NA,0.04008691004,9.280293e-5,A,5,2015-08-07,2015-08-07,0.876871615391625,0.11988418520962128,0.8275862068965517,0.034482758620689655,0.6578947368421053,0.3300751879699248,0.5889978976874563,0.3731604765241766,0.6060070671378092,0.3360424028268551
-78.93042041599995,36.01837005100003,1,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.93017937999997,36.02212295500004,2,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.92947960399994,36.022340702000065,3,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.92209585299997,36.02208072900004,4,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.92223564499994,36.01799347000008,5,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.93042041599995,36.01837005100003,6,FALSE,1,7,7.1,0,B1,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02416491248,3.282126e-5,B,6,2015-08-07,2015-08-07,0.9957055214723927,6.134969325153375e-4,0.8421052631578947,0,0.9307972480777014,0.06232294617563739,0.8018051899210229,0.13990221887927792,0.8038049940546967,0.08204518430439953
-78.93262149699996,36.01682841500008,1,FALSE,1,8,8.1,0,B2,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02218014565,1.333146e-5,B,7,2015-08-07,2015-08-07,0.9128784506223002,0.08167932128003978,0.8342470215870116,0.02132951283525416,0.9009356754201536,0.08843859795454688,0.7869908803542606,0.1438036146792288,0.7845489993150895,0.0800869082996596
-78.92289222599997,36.01641501000006,2,FALSE,1,8,8.1,0,B2,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02218014565,1.333146e-5,B,7,2015-08-07,2015-08-07,0.9128784506223002,0.08167932128003978,0.8342470215870116,0.02132951283525416,0.9009356754201536,0.08843859795454688,0.7869908803542606,0.1438036146792288,0.7845489993150895,0.0800869082996596
-78.92291636899995,36.015013211000046,3,FALSE,1,8,8.1,0,B2,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02218014565,1.333146e-5,B,7,2015-08-07,2015-08-07,0.9128784506223002,0.08167932128003978,0.8342470215870116,0.02132951283525416,0.9009356754201536,0.08843859795454688,0.7869908803542606,0.1438036146792288,0.7845489993150895,0.0800869082996596
-78.93259983799999,36.01548337700006,4,FALSE,1,8,8.1,0,B2,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02218014565,1.333146e-5,B,7,2015-08-07,2015-08-07,0.9128784506223002,0.08167932128003978,0.8342470215870116,0.02132951283525416,0.9009356754201536,0.08843859795454688,0.7869908803542606,0.1438036146792288,0.7845489993150895,0.0800869082996596
-78.93262149699996,36.01682841500008,5,FALSE,1,8,8.1,0,B2,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02218014565,1.333146e-5,B,7,2015-08-07,2015-08-07,0.9128784506223002,0.08167932128003978,0.8342470215870116,0.02132951283525416,0.9009356754201536,0.08843859795454688,0.7869908803542606,0.1438036146792288,0.7845489993150895,0.0800869082996596
-78.89648220899994,36.00928269500002,1,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89632491099995,36.00950471300007,2,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89513113199996,36.00948247100007,3,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89479769599996,36.00871296500003,4,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89447438199994,36.00825445100003,5,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89380790899997,36.007862043000046,6,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89284548199998,36.007820577000075,7,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89250057699996,36.00759861200004,8,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89243334699995,36.007114830000035,9,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89370650999996,36.00319483000004,10,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89446491099994,36.00320976300002,11,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89490016199994,36.00330502800006,12,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89506067799992,36.00348044800006,13,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89517242099998,36.00455033600008,14,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89541304099998,36.00486386200003,15,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89962080799995,36.00500824800002,16,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89974774199999,36.00498961300008,17,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.90032124399994,36.00508307600006,18,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.90074561399996,36.005334582000046,19,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.90110122699997,36.00565109900003,20,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89912784899997,36.00809758400004,21,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89784231299996,36.00806655800005,22,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89683520699998,36.00811143400005,23,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89662365699995,36.008257410000056,24,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89657486799996,36.00865598300004,25,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89648220899994,36.00928269500002,26,FALSE,1,9,9.1,0,B3,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.02515371767,2.874357e-5,B,8,2015-08-07,2015-08-07,0.8429628657061886,0.15250011051087775,0.3609854593148264,0.42620437677592926,0.551410692325468,0.436338190262183,0.3739796417098018,0.4960566215809815,0.4680455407808013,0.3770830320449181
-78.89428406099995,35.992678064000074,1,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89688792299995,35.994111546000056,2,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89607784799993,35.994825795000054,3,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89568900199998,35.99486363800003,4,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89378252199998,35.994282491000035,5,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89358363899998,35.99434366600007,6,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89352813599999,35.994493884000065,7,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89363954899994,35.99467240500007,8,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89428918599998,35.99504518100008,9,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89494407799998,35.99534261600007,10,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89516031999993,35.995616539000025,11,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89488632999996,35.99605437900004,12,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89440348699998,35.99629031100005,13,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89384541799996,35.996364708000044,14,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89272743699996,35.99625178100007,15,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89260323899998,35.99567488500002,16,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89260079799999,35.99537691100005,17,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89237035499997,35.99517259400005,18,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89189791399997,35.99502925300004,19,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89121757499998,35.99495563100004,20,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89100946599996,35.994733695000036,21,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89097670799998,35.994494262000046,22,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89127271499996,35.99413898500006,23,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89185256299999,35.99413825600004,24,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89234439699999,35.99413790700004,25,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89271832299994,35.993953375000046,26,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89330218399994,35.99349345600007,27,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89383971599995,35.99273047100007,28,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89410986399997,35.99267787800005,29,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
-78.89428406099995,35.992678064000074,30,FALSE,1,10,10.1,0,B4,Durham.kml/Durham/Area B,1,0,0,-1,0,NA,NA,0.01856969814,1.006125e-5,B,9,2015-08-07,2015-08-07,0.38762368757113735,0.6083073495751828,0.17142857142857143,0.8285714285714286,0.14014855635133922,0.8396194445659374,0.15646505213228654,0.6997473100479615,0.21431277874667728,0.5956363841287432
